Date,SPX,VIX,PUT90,PUT75,PUT60,PUT50,PUT40,PUT25,PUT10,ATM,CALL10,CALL25,CALL40,CALL50,CALL60,CALL75,CALL90
8/12/2005,1230.39,12.74,12.3131,10.11831,10.55263,10.8325,11.37369,12.17238,12.92188,10.8463,9.6755,10.12881,10.56269,10.84231,11.39319,12.19063,12.939
8/15/2005,1233.87,12.26,12.0604,9.853875,10.28481,10.56231,11.18413,12.08663,12.92619,10.6933,9.402875,9.853188,10.28369,10.561,11.18119,12.08388,12.92369
8/16/2005,1219.34,13.52,12.6698,10.75531,11.21119,11.50513,12.166,13.13481,14.03688,11.5875,10.28313,10.75913,11.21481,11.50869,12.17431,13.14238,14.044
8/17/2005,1220.24,13.3,12.5834,10.36163,10.84881,11.16181,11.81963,12.78063,13.67431,11.2272,9.856375,10.36737,10.85431,11.16719,11.83119,12.79138,13.68431
8/18/2005,1219.02,13.42,12.6157,10.34469,10.87663,11.21731,11.94263,12.99538,13.96913,11.3056,9.788875,10.3495,10.88119,11.22169,11.95231,13.00431,13.97738
8/19/2005,1219.71,13.42,12.4596,9.931,10.44919,10.78081,11.67463,12.94938,14.10938,10.9471,9.384125,9.930875,10.44913,10.78081,11.6745,12.94919,14.10931
8/22/2005,1221.73,13.42,12.3369,9.925375,10.4755,10.82669,11.63331,12.79319,13.85631,10.9297,9.347625,9.929813,10.47969,10.83081,11.64269,12.80181,13.86431
8/23/2005,1217.57,13.34,12.3279,10.00738,10.546,10.89019,11.70563,12.87419,13.94519,11.0507,9.437813,10.007,10.5455,10.88969,11.70431,12.873,13.94413
8/24/2005,1209.59,14.17,12.6791,10.74688,11.291,11.63963,12.45763,13.64913,14.74463,11.6746,10.18481,10.75738,11.301,11.64931,12.481,13.6705,14.76438
8/25/2005,1212.4,13.73,12.5385,10.299,10.8345,11.17731,11.93931,13.04331,14.06088,11.2649,9.739813,10.30438,10.83969,11.18231,11.95063,13.05369,14.07063
8/26/2005,1205.1,13.72,12.7769,10.39169,10.9045,11.23331,11.98188,13.07113,14.07619,11.2965,9.86,10.39888,10.91131,11.24,11.9975,13.08538,14.08963
8/29/2005,1212.28,13.52,12.567,10.18838,10.7245,11.06763,11.78681,12.82813,13.791,11.1743,9.625688,10.19163,10.72763,11.0705,11.79313,12.83388,13.79638
8/30/2005,1208.41,13.65,12.7645,10.5235,11.02281,11.3435,12.138,13.295,14.359,11.391,10.00813,10.53188,11.03088,11.35138,12.15813,13.31331,14.376
8/31/2005,1220.33,12.6,12.3143,9.725875,10.25719,10.59669,11.282,12.27288,13.1895,10.6865,9.1685,9.730313,10.26137,10.60069,11.29038,12.28063,13.19681
9/1/2005,1221.59,13.15,12.5532,10.14569,10.69631,11.04819,11.75638,12.78581,13.73831,11.0997,9.572875,10.15469,10.70488,11.0565,11.77363,12.80163,13.75288
9/2/2005,1218.02,13.57,12.9032,10.50919,11.0095,11.33069,12.11988,13.263,14.31513,11.4487,9.986813,10.51188,11.01213,11.33319,12.12619,13.26881,14.3205
9/6/2005,1233.39,12.93,12.4122,9.9875,10.54719,10.90438,11.59888,12.60388,13.53438,10.9953,9.399625,9.992313,10.55181,10.90888,11.60769,12.612,13.542
9/7/2005,1236.36,12.52,12.1036,10.01031,10.55581,10.90438,11.48119,12.32419,13.11313,10.9266,9.4465,10.02269,10.56763,10.91569,11.5005,12.34219,13.13
9/8/2005,1231.67,12.93,12.537,10.3855,10.9575,11.32281,11.85463,12.63013,13.36081,11.3838,9.787875,10.39281,10.96438,11.32938,11.86438,12.63938,13.3695
9/9/2005,1241.48,11.98,11.945,9.431688,10.03131,10.41181,11.00013,11.84869,12.6405,10.5024,8.795688,9.435813,10.03513,10.4155,11.00581,11.854,12.6455
9/12/2005,1240.56,11.65,12.1283,9.599313,10.16519,10.52563,11.1825,12.13381,13.01581,10.5774,9.007625,9.608375,10.17381,10.53388,11.198,12.14813,13.02913
9/13/2005,1231.2,12.39,12.6809,10.21838,10.80169,11.17369,11.73319,12.54388,13.30531,11.3032,9.599,10.21731,10.80019,11.17188,11.73038,12.54131,13.30288
9/14/2005,1227.16,12.91,12.8258,10.19619,10.7705,11.13688,11.89663,12.98788,13.99438,11.3152,9.586688,10.19469,10.76838,11.13438,11.89113,12.98288,13.98969
9/15/2005,1227.73,12.49,12.696,9.977688,10.57069,10.94819,11.657,12.67763,13.622,11.0857,9.347813,9.978313,10.57131,10.94881,11.658,12.67863,13.62281
9/16/2005,1237.91,11.22,11.9644,8.844688,9.442188,9.820375,10.49519,11.4635,12.35619,9.8751,8.214125,8.854188,9.451188,9.829,10.51081,11.47781,12.3695
9/19/2005,1231.02,12.14,12.4504,9.3085,9.967688,10.384,11.04731,11.99788,12.8785,10.4944,8.602813,9.312,9.971,10.38712,11.05238,12.00263,12.88288
9/20/2005,1221.35,12.64,12.8535,9.715625,10.42931,10.879,11.60431,12.6425,13.60169,11.0002,8.949375,9.7195,10.43287,10.8825,11.60988,12.64769,13.6065
9/21/2005,1210.2,13.79,13.5414,10.71969,11.42231,11.86763,12.59131,13.63669,14.60738,11.9823,9.973,10.72463,11.42688,11.872,12.59863,13.64338,14.61369
9/22/2005,1214.62,13.33,13.3295,10.25269,10.95119,11.39313,12.14931,13.23769,14.24319,11.4925,9.510625,10.25981,10.95788,11.39963,12.1605,13.248,14.25281
9/23/2005,1215.29,12.96,12.9933,9.962688,10.5955,10.99719,11.71019,12.738,13.68881,11.0952,9.293,9.968375,10.60088,11.00238,11.71963,12.74663,13.69688
9/26/2005,1215.63,13.04,12.9125,10.06919,10.71063,11.11769,11.79581,12.77363,13.68169,11.2331,9.3875,10.07237,10.71363,11.12063,11.80069,12.77819,13.686
9/27/2005,1215.66,12.76,12.7885,10.00781,10.64513,11.04963,11.69763,12.633,13.50381,11.155,9.331313,10.01181,10.64888,11.05319,11.70338,12.63838,13.50888
9/28/2005,1216.89,12.63,12.5794,9.918688,10.50981,10.886,11.53081,12.4635,13.33113,10.9835,9.294688,9.923,10.51388,10.89,11.53781,12.46988,13.33713
9/29/2005,1227.68,12.24,12.193,9.550188,10.11869,10.48063,11.15288,12.12569,13.026,10.5338,8.955688,9.559625,10.12763,10.48913,11.16919,12.14069,13.03988
9/30/2005,1228.81,11.92,12.0976,9.357313,9.939375,10.30919,10.9975,11.98669,12.90031,10.4133,8.740875,9.361375,9.943188,10.31281,11.0045,11.99313,12.90619
10/3/2005,1226.7,12.46,12.2129,9.755625,10.33119,10.69781,11.32138,12.22319,13.06288,10.8004,9.147313,9.758875,10.33431,10.70069,11.32663,12.228,13.06738
10/4/2005,1214.47,13.2,12.8631,10.63788,11.24581,11.6335,12.22138,13.08063,13.88669,11.6618,10.008,10.65188,11.25913,11.64631,12.24131,13.09919,13.90431
10/5/2005,1196.39,14.55,13.7222,12.0115,12.62231,13.01363,13.64019,14.56131,15.42763,13.0845,11.37688,12.02,12.63031,13.02138,13.65313,14.57338,15.439
10/6/2005,1191.49,14.96,13.9976,12.34631,12.95088,13.33881,13.92788,14.79288,15.61013,13.4565,11.71213,12.34781,12.95238,13.34019,13.93019,14.795,15.612
10/7/2005,1195.9,14.59,13.6969,11.902,12.52713,12.927,13.59038,14.56263,15.47381,13.0201,11.24881,11.90831,12.53313,12.93281,13.60031,14.57181,15.4825
10/10/2005,1187.33,15.55,14.2041,12.75019,13.37388,13.774,14.4055,15.33963,16.21987,13.8116,12.10881,12.76381,13.38688,13.78663,14.42613,15.35888,16.23819
10/11/2005,1184.87,15.63,14.2424,12.81588,13.4075,13.78781,14.46481,15.46688,16.40788,13.8553,12.20531,12.82513,13.41631,13.79638,14.4805,15.48163,16.42181
10/12/2005,1177.68,16.22,14.7558,13.349,13.97563,14.37813,14.95063,15.80219,16.61019,14.3745,12.71719,13.37338,13.99888,14.40081,14.984,15.83381,16.64031
10/13/2005,1176.84,16.47,14.8016,13.37363,14.05438,14.4905,15.08069,15.95281,16.77969,14.5078,12.679,13.39513,14.07481,14.51031,15.10819,15.97888,16.8045
10/14/2005,1186.57,14.87,13.8841,11.96938,12.629,13.05019,13.62938,14.47738,15.27831,13.1193,11.28169,11.97913,12.63819,13.05913,13.642,14.48919,15.2895
10/17/2005,1190.1,14.67,13.7022,11.65013,12.32669,12.75781,13.29163,14.069,14.80569,12.8382,10.93981,11.65763,12.33381,12.76463,13.30031,14.07719,14.81338
10/18/2005,1178.14,15.33,14.1324,12.43913,13.05013,13.442,14.07331,15.0045,15.88113,13.5079,11.80681,12.44881,13.05931,13.45088,14.08819,15.01838,15.89431
10/19/2005,1195.76,13.5,13.3355,11.07319,11.69088,12.08513,12.68319,13.55469,14.3735,12.1903,10.42288,11.07688,11.69438,12.0885,12.68838,13.55969,14.37819
10/20/2005,1177.8,16.11,14.4873,12.878,13.51013,13.91563,14.62813,15.6825,16.67038,13.9595,12.22763,12.89163,13.52313,13.92813,14.65088,15.70388,16.6905
10/21/2005,1179.59,16.13,14.3807,12.71113,13.3355,13.73613,14.55188,15.75013,16.8635,13.8613,12.05963,12.71613,13.34038,13.74081,14.56181,15.75931,16.872
10/24/2005,1199.38,14.74,13.3152,11.40181,12.05269,12.46781,13.24031,14.36681,15.41113,12.545,10.72213,11.41188,12.06231,12.47713,13.25813,14.38319,15.42638
10/25/2005,1196.54,14.53,13.1084,11.26613,11.933,12.35763,13.041,14.038,14.96869,12.4226,10.56938,11.2775,11.94381,12.368,13.05819,14.054,14.98369
10/26/2005,1191.38,14.59,13.2156,11.56081,12.2125,12.62831,13.32388,14.33819,15.28538,12.7404,10.87563,11.566,12.2175,12.63313,13.33213,14.34588,15.29263
10/27/2005,1178.9,16.02,14.1091,12.89288,13.55369,13.97688,14.648,15.63531,16.56388,14.0817,12.20313,12.89931,13.55969,13.98269,14.65763,15.64431,16.57231
10/28/2005,1198.41,14.25,13.1138,11.51638,12.14319,12.54381,13.14863,14.03638,14.87119,12.5801,10.86838,11.5305,12.15669,12.55681,13.16881,14.05531,14.889
10/31/2005,1207.01,15.32,12.8708,11.56188,12.1785,12.57281,13.29869,14.36019,15.34838,12.6643,10.9185,11.5695,12.18581,12.57988,13.312,14.3725,15.36
11/1/2005,1202.76,14.85,12.9846,11.62738,12.23581,12.62513,13.26981,14.21369,15.09881,12.7239,10.99138,11.63313,12.24119,12.63038,13.27869,14.222,15.10663
11/2/2005,1214.76,13.48,12.5632,10.64663,11.28719,11.69481,12.39731,13.41719,14.36481,11.7801,9.974,10.65513,11.29519,11.7025,12.41088,13.42969,14.3765
11/3/2005,1219.94,13,12.148,10.34631,10.89038,11.23863,11.97863,13.05081,14.04131,11.3541,9.776125,10.35031,10.89419,11.24231,11.98663,13.05819,14.04819
11/4/2005,1220.14,13.17,12.2191,10.50263,11.037,11.37931,11.99513,12.89719,13.74019,11.4256,9.950188,10.51269,11.04663,11.38869,12.01238,12.91319,13.75519
11/7/2005,1222.81,13.1,12.1651,10.53169,11.0935,11.45281,12.0945,13.03713,13.916,11.4614,9.957188,10.54969,11.11069,11.46938,12.12513,13.0655,13.94263
11/8/2005,1218.59,13.08,12.1358,10.41263,10.93681,11.27269,12.02519,13.11331,14.11788,11.4244,9.861313,10.41319,10.93738,11.27331,12.0265,13.11463,14.119
11/9/2005,1220.65,12.8,11.9847,10.19313,10.7815,11.1565,11.74981,12.611,13.417,11.2586,9.572813,10.197,10.78519,11.16013,11.75563,12.61638,13.42213
11/10/2005,1230.96,11.9,11.3951,9.537,10.11,10.47463,11.04419,11.86981,12.6415,10.5441,8.935313,9.544625,10.11719,10.4815,11.05519,11.88,12.65119
11/11/2005,1234.71,11.63,11.2399,9.290188,9.767375,10.073,10.71338,11.6385,12.49531,10.1842,8.789625,9.292625,9.769688,10.07519,10.71813,11.64281,12.49931
11/14/2005,1233.76,12.18,11.3587,9.518375,10.00131,10.31063,10.96781,11.91738,12.79663,10.434,9.011313,9.519875,10.00269,10.312,10.97088,11.92019,12.79931
11/15/2005,1229.01,12.23,11.5824,9.776,10.241,10.53963,11.21531,12.1935,13.09888,10.6675,9.289188,9.777375,10.24231,10.54088,11.21819,12.19619,13.10138
11/16/2005,1231.21,12.26,11.4888,9.513313,9.995688,10.30469,10.98869,11.97638,12.88863,10.4222,9.007875,9.515875,9.998125,10.307,10.994,11.98119,12.89313
11/17/2005,1242.8,11.25,10.8756,8.700313,9.143688,9.427688,10.11831,11.11069,12.02138,9.511,8.238375,8.705375,9.1485,9.432375,10.13,11.12131,12.03131
11/18/2005,1248.27,11.12,10.814,8.558,8.998813,9.281,9.939125,10.8865,11.75788,9.3503,8.099625,8.564,9.0045,9.2865,9.952313,10.89863,11.769
11/21/2005,1254.85,10.82,10.7996,11.9665,13.14469,13.85863,14.69538,16.13488,18.45231,14.0724,10.55438,11.95019,13.13113,13.84569,14.68013,16.114,18.406
11/22/2005,1261.23,10.6,10.6549,8.518875,8.648188,8.733375,8.856,9.039313,9.417813,8.7673,8.656688,8.517688,8.647,8.732188,8.854188,9.037625,9.413688
11/23/2005,1265.61,10.96,10.8721,8.431813,8.604313,8.717375,9.077125,9.604,11.18988,8.8854,8.771188,8.428313,8.600813,8.714,9.066188,9.593688,11.1165
11/25/2005,1268.25,10.88,11.0792,8.440688,8.653625,8.792688,9.169313,9.720875,11.40231,8.9207,8.747313,8.437688,8.650688,8.789813,9.1615,9.7135,11.3295
11/28/2005,1257.46,11.84,11.7709,10.43681,11.05719,11.44613,12.0695,13.16869,15.39569,11.733,9.412188,10.41338,11.04263,11.432,12.04669,13.12763,15.31981
11/29/2005,1257.48,11.89,11.9078,9.973,10.52269,10.87369,11.42238,12.37531,14.54363,11.0375,9.6105,9.965375,10.51538,10.86663,11.41119,12.35281,14.498
11/30/2005,1249.48,12.06,12.3043,15.18169,15.53681,15.81681,16.2015,16.97388,17.973,15.9053,15.04669,15.17831,15.532,15.81213,16.19481,16.96331,17.9555
12/1/2005,1264.67,11.24,11.452,9.203875,10.03138,10.54713,11.09469,12.00288,14.10631,10.6433,9.275,9.199375,10.02731,10.54313,11.0905,11.99431,14.0885
12/2/2005,1265.08,11.01,11.3559,10.37131,11.34613,11.95369,12.72531,14.02763,16.204,12.1686,9.397188,10.35919,11.33381,11.94213,12.71031,14.00519,16.16888
12/5/2005,1262.09,11.6,11.7403,10.64331,11.52588,12.0835,12.79538,14.012,16.09888,12.3218,9.789875,10.62963,11.51138,12.06969,12.7775,13.98481,16.05481
12/6/2005,1263.7,11.52,11.6745,10.62213,11.46319,11.99738,12.69031,13.87681,15.935,12.3126,9.875,10.6045,11.44263,11.97769,12.66463,13.837,15.87
12/7/2005,1257.37,12.18,12.0059,9.9015,10.36663,10.66538,11.10019,11.81831,13.36069,10.7744,9.584313,9.896688,10.362,10.66088,11.0935,11.80538,13.33363
12/8/2005,1255.84,12.21,12.0494,9.800188,10.32488,10.66031,11.14088,11.93438,13.60963,10.8212,9.398188,9.791875,10.317,10.65269,11.12988,11.91363,13.56731
12/9/2005,1259.37,11.69,11.7917,9.409813,9.928,10.25888,10.72788,11.473,13.06513,10.3332,9.044375,9.407313,9.925625,10.25663,10.72463,11.46663,13.05188
12/12/2005,1260.43,11.47,11.9579,9.493188,9.996313,10.318,10.80619,11.60081,13.40731,10.4824,9.125,9.485375,9.988813,10.31081,10.79519,11.57813,13.36063
12/13/2005,1267.43,11.11,11.7578,9.054875,9.477125,9.748375,10.22,10.93981,12.75231,9.9477,8.789375,9.0465,9.469125,9.740625,10.20631,10.90938,12.68288
12/14/2005,1272.74,10.48,11.7316,9.249188,9.638,9.888813,10.30238,10.94331,12.71231,10.0316,9.185375,9.243188,9.632313,9.883188,10.293,10.9205,12.65731
12/15/2005,1270.94,10.73,11.6775,8.890875,9.365625,9.669125,10.24912,11.14163,13.27013,9.8083,8.770375,8.886313,9.361188,9.664813,10.24088,11.12438,13.2335
12/16/2005,1267.32,10.68,11.7653,8.890188,9.332875,9.616688,10.15781,10.97969,13.00263,9.795,8.758625,8.883688,9.326688,9.610688,10.14613,10.95481,12.94763
12/19/2005,1259.92,11.38,12.0813,9.154813,9.553813,9.810813,10.297,11.05588,13.11669,9.9536,9.165125,9.149688,9.549,9.806125,10.28788,11.0345,13.06719
12/20/2005,1259.62,11.19,12.053,8.827813,9.344188,9.673125,10.1955,10.99519,13.14169,9.861,8.6225,8.819313,9.336188,9.665375,10.18319,10.96638,13.07681
12/21/2005,1262.8,10.81,11.8333,8.775125,9.128125,9.356125,9.812813,10.47681,12.57769,9.4588,8.410125,8.772125,9.125188,9.353313,9.807125,10.47138,12.53981
12/22/2005,1268.12,10.29,11.4725,8.223188,8.623688,8.880625,9.326813,9.9705,11.85231,9.0248,7.864125,8.217875,8.618625,8.875688,9.318188,9.962375,11.79131
12/23/2005,1268.66,10.27,11.4217,8.173313,8.589875,8.856813,9.396125,10.16769,12.11181,9.0306,7.914313,8.167625,8.5845,8.851625,9.385375,10.15788,12.05069
12/27/2005,1256.54,11.57,12.2075,9.397188,9.819688,10.0915,10.59219,11.40463,13.50219,10.2714,9.051,9.390125,9.812875,10.08488,10.57988,11.37681,13.43963
12/28/2005,1258.17,11.35,12.0729,9.210688,9.647188,9.9275,10.41119,11.17088,13.07913,10.1017,8.9315,9.203375,9.640313,9.920813,10.3995,11.145,13.0205
12/29/2005,1254.42,11.61,12.111,9.416875,9.836813,10.107,10.5715,11.322,13.2645,10.1724,9.202625,9.415188,9.835188,10.10538,10.56869,11.31563,13.25019
12/30/2005,1248.29,12.07,12.2804,9.613125,10.04363,10.3205,10.78781,11.56038,13.48663,10.4757,9.339,9.606625,10.03731,10.31438,10.77738,11.53713,13.43519
1/3/2006,1268.8,11.14,11.655,9.192375,9.595188,9.8545,10.34069,11.09888,13.02,9.9802,8.860875,9.188125,9.591,9.8505,10.333,11.08188,12.981
1/4/2006,1273.46,11.37,11.665,9.283125,9.731375,10.01913,10.51681,11.3215,13.51888,10.216,8.9075,9.274688,9.723375,10.01131,10.50319,11.289,13.44469
1/5/2006,1273.48,11.31,11.6991,9.326813,9.766125,10.04831,10.50488,11.23838,13.23988,10.273,8.897875,9.316125,9.755875,10.03838,10.48881,11.19963,13.14931
1/6/2006,1285.45,11,11.3043,8.894813,9.327,9.604313,10.0975,10.83863,12.85863,9.7777,8.678813,8.888,9.3205,9.598,10.08619,10.81313,12.78881
1/9/2006,1290.15,11.13,11.3156,9.087875,9.530625,9.814625,10.317,11.10263,13.17231,9.9178,8.696313,9.0845,9.527313,9.811375,10.31131,11.08938,13.14338
1/10/2006,1289.69,10.86,11.2627,8.8215,9.265813,9.5505,10.04069,10.76888,12.68031,9.7345,8.369125,8.813875,9.258625,9.5435,10.0285,10.74219,12.60963
1/11/2006,1294.18,10.94,11.2728,9.100813,9.572688,9.874813,10.33219,11.03469,12.69113,9.9965,8.561125,9.095625,9.567813,9.870125,10.32488,11.01931,12.65681
1/12/2006,1286.06,11.2,11.5502,9.252625,9.715313,10.01188,10.51019,11.29513,13.10331,10.2766,8.937813,9.240313,9.703625,10.0005,10.49081,11.25513,13.01881
1/13/2006,1287.61,11.23,11.5232,9.255,9.746688,10.06119,10.554,11.3345,13.16781,10.1807,8.799813,9.250188,9.742125,10.05669,10.54688,11.31981,13.13569
1/17/2006,1282.93,11.91,12.0182,9.7775,10.30969,10.64969,11.19613,12.122,14.22188,10.8674,9.3175,9.766875,10.29963,10.63988,11.18019,12.09019,14.15669
1/18/2006,1277.93,12.25,12.1462,9.859625,10.411,10.76288,11.36431,12.39588,14.67863,10.9912,9.578813,9.849125,10.401,10.75319,11.34763,12.36331,14.614
1/19/2006,1285.04,11.98,11.8245,9.577375,10.02019,10.30481,10.8605,11.7915,14.0725,10.3931,9.539125,9.575,10.01788,10.30263,10.85613,11.78188,14.05231
1/20/2006,1261.48,14.56,13.0721,11.25713,11.8075,12.19431,12.86488,14.1695,17.17019,12.2731,11.03013,11.25631,11.80569,12.1925,12.86169,14.16338,17.14519
1/23/2006,1263.83,13.93,12.9652,10.66288,11.22331,11.59631,12.24231,13.45519,16.30113,11.8024,10.41219,10.659,11.21431,11.58763,12.22688,13.42438,16.2385
1/24/2006,1266.86,13.31,12.3992,10.18531,10.723,11.06781,11.68238,12.79931,15.522,11.1771,10.00938,10.18419,10.7195,11.0645,11.67631,12.78638,15.49513
1/25/2006,1264.68,12.87,12.3314,10.02231,10.52381,10.84531,11.4275,12.46763,15.0805,11.0807,9.852188,10.01188,10.51388,10.83569,11.40981,12.4295,14.99813
1/26/2006,1273.83,12.42,11.8889,9.635375,10.11563,10.42338,10.98663,11.9535,14.48513,10.5251,9.467688,9.632125,10.1125,10.4205,10.98113,11.94113,14.45738
1/27/2006,1283.72,11.97,11.5602,9.349813,9.802313,10.09263,10.62438,11.49913,13.91281,10.2881,9.209688,9.342,9.794813,10.08531,10.61088,11.46738,13.838
1/30/2006,1285.2,12.39,11.7033,9.743125,10.23469,10.54981,11.11519,12.09531,14.59113,10.6387,9.544188,9.7405,10.23219,10.54738,11.11081,12.08563,14.56988
1/31/2006,1280.09,12.95,11.8614,10.12031,10.65769,11.00138,11.57269,12.58438,15.02838,11.0409,9.891313,10.12037,10.65781,11.0015,11.57281,12.58463,15.02869
2/1/2006,1282.46,12.36,11.7309,9.795875,10.29288,10.61131,11.17269,12.14338,14.57169,10.8201,9.639313,9.786688,10.28419,10.60288,11.15769,12.11119,14.5005
2/2/2006,1270.84,13.23,12.1728,10.709,11.18969,11.51319,12.06013,13.07613,15.4535,11.5192,10.45019,10.71019,11.192,11.5155,12.064,13.08413,15.46988
2/3/2006,1264.03,12.96,12.0506,10.4795,11.002,11.34663,11.92619,12.96981,15.26138,11.3847,10.21919,10.47963,11.00219,11.34669,11.92638,12.97031,15.26231
2/6/2006,1265.02,13.04,12.1712,10.351,10.89388,11.24581,11.83113,12.88619,15.29263,11.4178,10.09969,10.34763,10.8865,11.23869,11.819,12.86213,15.244
2/7/2006,1254.78,13.59,12.6502,11.01019,11.53369,11.88831,12.44669,13.486,15.80063,12.0067,10.684,11.00738,11.52888,11.88363,12.43919,13.47181,15.77169
2/8/2006,1265.65,12.83,12.1621,10.36531,10.92263,11.28069,11.81919,12.76613,14.78419,11.402,9.8765,10.36088,10.9175,11.27581,11.81169,12.75188,14.75638
2/9/2006,1263.78,13.12,12.2641,10.42338,11.01181,11.39231,11.97113,12.98669,15.069,11.4883,9.999,10.42113,11.0085,11.38913,11.96619,12.97781,15.052
2/10/2006,1266.99,12.87,12.0399,10.24237,10.799,11.157,11.72488,12.72581,14.87663,11.1726,9.847188,10.24363,10.80069,11.15863,11.72763,12.73088,14.88631
2/13/2006,1262.86,13.35,12.4116,10.48981,11.11731,11.52263,12.14281,13.24119,15.47413,11.7063,10.03738,10.48363,11.10863,11.51419,12.12981,13.21781,15.43069
2/14/2006,1275.53,12.25,11.8183,9.750813,10.29063,10.63519,11.18438,12.12069,14.323,10.796,9.348125,9.7435,10.28369,10.62863,11.17369,12.09869,14.2765
2/15/2006,1280,12.31,11.6482,9.4795,10.01719,10.36013,10.93519,11.89881,14.29231,10.4758,9.203875,9.475313,10.01319,10.35631,10.92869,11.88513,14.26163
2/16/2006,1289.38,11.48,11.0302,8.738375,9.2225,9.5315,10.111,10.99881,13.604,9.6846,8.586813,8.733125,9.217375,9.526625,10.10169,10.97613,13.55013
2/17/2006,1287.24,12.01,11.1635,8.820313,9.345125,9.679125,10.33169,11.3715,14.30569,9.8291,8.731125,8.815313,9.340375,9.674625,10.32281,11.35069,14.25881
2/21/2006,1283.03,12.41,11.2695,9.322313,9.855125,10.19488,10.843,11.94338,14.88081,10.3869,9.237125,9.315,9.848313,10.18831,10.83019,11.91438,14.81763
2/22/2006,1292.67,11.88,10.9122,8.921188,9.367,9.652813,10.246,11.18219,13.8925,9.6508,8.9845,8.9235,9.369188,9.654875,10.2505,11.19319,13.91713
2/23/2006,1287.79,11.87,11.067,9.063813,9.494313,9.770813,10.34913,11.26913,13.8235,9.9599,9.126688,9.057375,9.488188,9.764813,10.3365,11.2395,13.756
2/24/2006,1289.43,11.46,10.947,8.853688,9.282813,9.558188,10.13637,11.0275,13.6085,9.8173,8.870688,8.844375,9.274,9.549625,10.11831,10.98338,13.506
2/27/2006,1294.12,11.59,11.006,8.990813,9.398,9.66,10.22681,11.11431,13.67913,9.7595,9.065625,8.988188,9.395625,9.657625,10.22163,11.10169,13.64931
2/28/2006,1280.66,12.34,11.6229,9.818688,10.29431,10.59963,11.17938,12.18638,14.69931,10.7997,9.718,9.810688,10.28669,10.59219,11.16519,12.15569,14.633
3/1/2006,1291.24,11.54,11.147,9.100688,9.512188,9.776875,10.33219,11.21031,13.64719,9.8857,9.207313,9.097625,9.509313,9.774125,10.32612,11.19631,13.61369
3/2/2006,1289.14,11.72,11.3277,9.234375,9.701188,10.00019,10.57688,11.51219,13.96288,10.2191,9.202813,9.225875,9.693125,9.992375,10.56169,11.4785,13.885
3/3/2006,1287.23,11.96,11.265,9.586125,10.00837,10.28031,10.82981,11.75619,14.1895,10.2914,9.623375,9.587375,10.00963,10.2815,10.83231,11.76163,14.20181
